,Date,Route,Succeeded,Battery Voltage AVG,Temperature AVG,Relative Humidity AVG,Wind Speed Daily AVG,Wind Direction AVG,Solare Radiation AVG
471,7/30/2015,Disappointment Cleaver,1,13.46083333,48.88666667,27.80416667,13.75808333,270.7366667,326.9785417
472,7/30/2015,Disappointment Cleaver,1,13.46083333,48.88666667,27.80416667,13.75808333,270.7366667,326.9785417
473,7/30/2015,Disappointment Cleaver,1,13.46083333,48.88666667,27.80416667,13.75808333,270.7366667,326.9785417
474,7/30/2015,glacier only - no summit attempt,0,13.46083333,48.88666667,27.80416667,13.75808333,270.7366667,326.9785417
475,7/30/2015,Disappointment Cleaver,1,13.46083333,48.88666667,27.80416667,13.75808333,270.7366667,326.9785417
476,7/30/2015,Emmons-Winthrop,1,13.46083333,48.88666667,27.80416667,13.75808333,270.7366667,326.9785417
477,7/30/2015,Disappointment Cleaver,1,13.46083333,48.88666667,27.80416667,13.75808333,270.7366667,326.9785417
478,7/29/2015,Disappointment Cleaver,1,13.4575,46.39625,38.65208333,3.945041667,239.8408333,323.3123333
479,7/29/2015,Emmons-Winthrop,1,13.4575,46.39625,38.65208333,3.945041667,239.8408333,323.3123333
480,7/29/2015,Disappointment Cleaver,0,13.4575,46.39625,38.65208333,3.945041667,239.8408333,323.3123333
481,7/29/2015,Emmons-Winthrop,0,13.4575,46.39625,38.65208333,3.945041667,239.8408333,323.3123333
482,7/29/2015,Emmons-Winthrop,0,13.4575,46.39625,38.65208333,3.945041667,239.8408333,323.3123333
483,7/28/2015,Disappointment Cleaver,1,13.47208333,40.95583333,50.64916667,7.499333333,227.9012083,326.1535417
484,7/28/2015,Fuhrers Finger,0,13.47208333,40.95583333,50.64916667,7.499333333,227.9012083,326.1535417
485,7/28/2015,Disappointment Cleaver,1,13.47208333,40.95583333,50.64916667,7.499333333,227.9012083,326.1535417
486,7/28/2015,Disappointment Cleaver,1,13.47208333,40.95583333,50.64916667,7.499333333,227.9012083,326.1535417
487,7/28/2015,Disappointment Cleaver,1,13.47208333,40.95583333,50.64916667,7.499333333,227.9012083,326.1535417
488,7/28/2015,Disappointment Cleaver,1,13.47208333,40.95583333,50.64916667,7.499333333,227.9012083,326.1535417
489,7/28/2015,Disappointment Cleaver,0,13.47208333,40.95583333,50.64916667,7.499333333,227.9012083,326.1535417
490,7/28/2015,Emmons-Winthrop,0,13.47208333,40.95583333,50.64916667,7.499333333,227.9012083,326.1535417
491,7/28/2015,Emmons-Winthrop,1,13.47208333,40.95583333,50.64916667,7.499333333,227.9012083,326.1535417
492,7/28/2015,Disappointment Cleaver,1,13.47208333,40.95583333,50.64916667,7.499333333,227.9012083,326.1535417
493,7/28/2015,Disappointment Cleaver,0,13.47208333,40.95583333,50.64916667,7.499333333,227.9012083,326.1535417
494,7/28/2015,Disappointment Cleaver,1,13.47208333,40.95583333,50.64916667,7.499333333,227.9012083,326.1535417
495,7/28/2015,Disappointment Cleaver,1,13.47208333,40.95583333,50.64916667,7.499333333,227.9012083,326.1535417
496,7/27/2015,Disappointment Cleaver,1,13.52666667,33.30333333,52.5,7.444625,191.560875,278.7935833
497,7/27/2015,Disappointment Cleaver,0,13.52666667,33.30333333,52.5,7.444625,191.560875,278.7935833
498,7/27/2015,Disappointment Cleaver,1,13.52666667,33.30333333,52.5,7.444625,191.560875,278.7935833
499,7/27/2015,Disappointment Cleaver,1,13.52666667,33.30333333,52.5,7.444625,191.560875,278.7935833
500,7/27/2015,Disappointment Cleaver,1,13.52666667,33.30333333,52.5,7.444625,191.560875,278.7935833
501,7/27/2015,Emmons-Winthrop,1,13.52666667,33.30333333,52.5,7.444625,191.560875,278.7935833
502,7/27/2015,Emmons-Winthrop,1,13.52666667,33.30333333,52.5,7.444625,191.560875,278.7935833
503,7/27/2015,Disappointment Cleaver,1,13.52666667,33.30333333,52.5,7.444625,191.560875,278.7935833
504,7/27/2015,Emmons-Winthrop,1,13.52666667,33.30333333,52.5,7.444625,191.560875,278.7935833
505,7/27/2015,Emmons-Winthrop,1,13.52666667,33.30333333,52.5,7.444625,191.560875,278.7935833
506,7/27/2015,Kautz Glacier,0,13.52666667,33.30333333,52.5,7.444625,191.560875,278.7935833
507,7/27/2015,Disappointment Cleaver,1,13.52666667,33.30333333,52.5,7.444625,191.560875,278.7935833
508,7/27/2015,Little Tahoma,1,13.52666667,33.30333333,52.5,7.444625,191.560875,278.7935833
509,7/27/2015,Disappointment Cleaver,1,13.52666667,33.30333333,52.5,7.444625,191.560875,278.7935833
510,7/26/2015,Kautz Glacier,1,13.54541667,27.265,80.21208333,5.009375,198.077125,205.9569583
511,7/26/2015,Emmons-Winthrop,1,13.54541667,27.265,80.21208333,5.009375,198.077125,205.9569583
512,7/26/2015,Success Cleaver,0,13.54541667,27.265,80.21208333,5.009375,198.077125,205.9569583
513,7/26/2015,Little Tahoma,0,13.54541667,27.265,80.21208333,5.009375,198.077125,205.9569583
514,7/26/2015,Kautz Glacier,1,13.54541667,27.265,80.21208333,5.009375,198.077125,205.9569583
515,7/26/2015,Disappointment Cleaver,1,13.54541667,27.265,80.21208333,5.009375,198.077125,205.9569583
516,7/26/2015,Disappointment Cleaver,1,13.54541667,27.265,80.21208333,5.009375,198.077125,205.9569583
517,7/26/2015,Emmons-Winthrop,0,13.54541667,27.265,80.21208333,5.009375,198.077125,205.9569583
518,7/26/2015,Kautz Glacier,0,13.54541667,27.265,80.21208333,5.009375,198.077125,205.9569583
519,7/26/2015,Disappointment Cleaver,0,13.54541667,27.265,80.21208333,5.009375,198.077125,205.9569583
520,7/26/2015,Kautz Glacier,0,13.54541667,27.265,80.21208333,5.009375,198.077125,205.9569583
521,7/26/2015,Disappointment Cleaver,1,13.54541667,27.265,80.21208333,5.009375,198.077125,205.9569583
522,7/26/2015,Disappointment Cleaver,1,13.54541667,27.265,80.21208333,5.009375,198.077125,205.9569583
523,7/26/2015,Disappointment Cleaver,0,13.54541667,27.265,80.21208333,5.009375,198.077125,205.9569583
524,7/26/2015,Kautz Glacier,1,13.54541667,27.265,80.21208333,5.009375,198.077125,205.9569583
525,7/25/2015,Disappointment Cleaver,0,13.67375,29.43291667,97.86916667,33.001875,211.2108333,182.8830833
526,7/25/2015,Disappointment Cleaver,0,13.67375,29.43291667,97.86916667,33.001875,211.2108333,182.8830833
527,7/25/2015,Emmons-Winthrop,1,13.67375,29.43291667,97.86916667,33.001875,211.2108333,182.8830833
528,7/25/2015,Emmons-Winthrop,0,13.67375,29.43291667,97.86916667,33.001875,211.2108333,182.8830833
529,7/25/2015,Disappointment Cleaver,0,13.67375,29.43291667,97.86916667,33.001875,211.2108333,182.8830833
530,7/25/2015,Disappointment Cleaver,0,13.67375,29.43291667,97.86916667,33.001875,211.2108333,182.8830833
531,7/25/2015,Disappointment Cleaver,0,13.67375,29.43291667,97.86916667,33.001875,211.2108333,182.8830833
532,7/25/2015,Disappointment Cleaver,0,13.67375,29.43291667,97.86916667,33.001875,211.2108333,182.8830833
533,7/25/2015,Disappointment Cleaver,0,13.67375,29.43291667,97.86916667,33.001875,211.2108333,182.8830833
534,7/25/2015,Disappointment Cleaver,1,13.67375,29.43291667,97.86916667,33.001875,211.2108333,182.8830833
535,7/25/2015,Disappointment Cleaver,1,13.67375,29.43291667,97.86916667,33.001875,211.2108333,182.8830833
536,7/25/2015,Disappointment Cleaver,1,13.67375,29.43291667,97.86916667,33.001875,211.2108333,182.8830833
537,7/25/2015,Emmons-Winthrop,0,13.67375,29.43291667,97.86916667,33.001875,211.2108333,182.8830833
538,7/25/2015,Disappointment Cleaver,1,13.67375,29.43291667,97.86916667,33.001875,211.2108333,182.8830833
539,7/24/2015,Emmons-Winthrop,0,13.49125,39.98208333,68.69458333,19.50670833,24.84125,309.638125
540,7/24/2015,Disappointment Cleaver,0,13.49125,39.98208333,68.69458333,19.50670833,24.84125,309.638125
541,7/24/2015,Emmons-Winthrop,0,13.49125,39.98208333,68.69458333,19.50670833,24.84125,309.638125
542,7/24/2015,Disappointment Cleaver,0,13.49125,39.98208333,68.69458333,19.50670833,24.84125,309.638125
543,7/24/2015,Disappointment Cleaver,0,13.49125,39.98208333,68.69458333,19.50670833,24.84125,309.638125
544,7/24/2015,Disappointment Cleaver,0,13.49125,39.98208333,68.69458333,19.50670833,24.84125,309.638125
545,7/24/2015,Disappointment Cleaver,0,13.49125,39.98208333,68.69458333,19.50670833,24.84125,309.638125
546,7/24/2015,Disappointment Cleaver,0,13.49125,39.98208333,68.69458333,19.50670833,24.84125,309.638125
547,7/24/2015,Disappointment Cleaver,0,13.49125,39.98208333,68.69458333,19.50670833,24.84125,309.638125
548,7/24/2015,Disappointment Cleaver,0,13.49125,39.98208333,68.69458333,19.50670833,24.84125,309.638125
549,7/23/2015,Disappointment Cleaver,1,13.45958333,38.75666667,43.62791667,5.683125,18.71875,301.8440417
550,7/23/2015,Emmons-Winthrop,0,13.45958333,38.75666667,43.62791667,5.683125,18.71875,301.8440417
551,7/23/2015,Disappointment Cleaver,1,13.45958333,38.75666667,43.62791667,5.683125,18.71875,301.8440417
552,7/23/2015,Kautz Glacier,0,13.45958333,38.75666667,43.62791667,5.683125,18.71875,301.8440417
553,7/23/2015,Emmons-Winthrop,0,13.45958333,38.75666667,43.62791667,5.683125,18.71875,301.8440417
554,7/23/2015,Disappointment Cleaver,0,13.45958333,38.75666667,43.62791667,5.683125,18.71875,301.8440417
555,7/23/2015,Kautz Glacier,0,13.45958333,38.75666667,43.62791667,5.683125,18.71875,301.8440417
556,7/23/2015,Emmons-Winthrop,0,13.45958333,38.75666667,43.62791667,5.683125,18.71875,301.8440417
557,7/23/2015,Disappointment Cleaver,0,13.45958333,38.75666667,43.62791667,5.683125,18.71875,301.8440417
558,7/23/2015,Disappointment Cleaver,0,13.45958333,38.75666667,43.62791667,5.683125,18.71875,301.8440417
559,7/23/2015,Disappointment Cleaver,1,13.45958333,38.75666667,43.62791667,5.683125,18.71875,301.8440417
560,7/23/2015,Disappointment Cleaver,1,13.45958333,38.75666667,43.62791667,5.683125,18.71875,301.8440417
561,7/23/2015,Disappointment Cleaver,1,13.45958333,38.75666667,43.62791667,5.683125,18.71875,301.8440417
562,7/23/2015,Disappointment Cleaver,0,13.45958333,38.75666667,43.62791667,5.683125,18.71875,301.8440417
563,7/23/2015,Emmons-Winthrop,0,13.45958333,38.75666667,43.62791667,5.683125,18.71875,301.8440417
564,7/23/2015,Emmons-Winthrop,0,13.45958333,38.75666667,43.62791667,5.683125,18.71875,301.8440417
565,7/23/2015,Emmons-Winthrop,0,13.45958333,38.75666667,43.62791667,5.683125,18.71875,301.8440417
566,7/22/2015,Disappointment Cleaver,1,13.4775,38.8725,37.42833333,4.659583333,19.09375,333.48675
567,7/22/2015,Disappointment Cleaver,1,13.4775,38.8725,37.42833333,4.659583333,19.09375,333.48675
568,7/22/2015,Disappointment Cleaver,1,13.4775,38.8725,37.42833333,4.659583333,19.09375,333.48675
569,7/22/2015,Disappointment Cleaver,0,13.4775,38.8725,37.42833333,4.659583333,19.09375,333.48675
570,7/22/2015,Disappointment Cleaver,1,13.4775,38.8725,37.42833333,4.659583333,19.09375,333.48675
571,7/22/2015,Disappointment Cleaver,0,13.4775,38.8725,37.42833333,4.659583333,19.09375,333.48675
572,7/22/2015,Kautz Glacier,1,13.4775,38.8725,37.42833333,4.659583333,19.09375,333.48675
573,7/22/2015,Disappointment Cleaver,0,13.4775,38.8725,37.42833333,4.659583333,19.09375,333.48675
574,7/21/2015,Disappointment Cleaver,0,13.49333333,41.5075,23.71291667,23.71208333,163.2116667,318.05425
575,7/21/2015,Disappointment Cleaver,1,13.49333333,41.5075,23.71291667,23.71208333,163.2116667,318.05425
576,7/21/2015,Disappointment Cleaver,1,13.49333333,41.5075,23.71291667,23.71208333,163.2116667,318.05425
577,7/21/2015,Kautz Glacier,1,13.49333333,41.5075,23.71291667,23.71208333,163.2116667,318.05425
578,7/21/2015,Emmons-Winthrop,1,13.49333333,41.5075,23.71291667,23.71208333,163.2116667,318.05425
579,7/21/2015,Emmons-Winthrop,0,13.49333333,41.5075,23.71291667,23.71208333,163.2116667,318.05425
580,7/21/2015,Disappointment Cleaver,0,13.49333333,41.5075,23.71291667,23.71208333,163.2116667,318.05425
581,7/21/2015,Disappointment Cleaver,1,13.49333333,41.5075,23.71291667,23.71208333,163.2116667,318.05425
582,7/21/2015,Emmons-Winthrop,1,13.49333333,41.5075,23.71291667,23.71208333,163.2116667,318.05425
583,7/21/2015,Disappointment Cleaver,1,13.49333333,41.5075,23.71291667,23.71208333,163.2116667,318.05425
584,7/21/2015,Kautz Glacier,1,13.49333333,41.5075,23.71291667,23.71208333,163.2116667,318.05425
585,7/21/2015,Disappointment Cleaver,0,13.49333333,41.5075,23.71291667,23.71208333,163.2116667,318.05425
586,7/20/2015,Disappointment Cleaver,1,13.42708333,49.15458333,32.24525,8.580916667,189.9991667,334.19675
587,7/20/2015,Disappointment Cleaver,0,13.42708333,49.15458333,32.24525,8.580916667,189.9991667,334.19675
588,7/20/2015,Disappointment Cleaver,0,13.42708333,49.15458333,32.24525,8.580916667,189.9991667,334.19675
589,7/20/2015,Disappointment Cleaver,0,13.42708333,49.15458333,32.24525,8.580916667,189.9991667,334.19675
590,7/20/2015,Disappointment Cleaver,0,13.42708333,49.15458333,32.24525,8.580916667,189.9991667,334.19675
591,7/20/2015,Kautz Glacier,0,13.42708333,49.15458333,32.24525,8.580916667,189.9991667,334.19675
592,7/20/2015,Disappointment Cleaver,0,13.42708333,49.15458333,32.24525,8.580916667,189.9991667,334.19675
593,7/20/2015,Disappointment Cleaver,0,13.42708333,49.15458333,32.24525,8.580916667,189.9991667,334.19675
594,7/20/2015,Disappointment Cleaver,0,13.42708333,49.15458333,32.24525,8.580916667,189.9991667,334.19675
595,7/20/2015,Emmons-Winthrop,1,13.42708333,49.15458333,32.24525,8.580916667,189.9991667,334.19675
596,7/20/2015,Emmons-Winthrop,0,13.42708333,49.15458333,32.24525,8.580916667,189.9991667,334.19675
597,7/20/2015,Disappointment Cleaver,1,13.42708333,49.15458333,32.24525,8.580916667,189.9991667,334.19675
598,7/20/2015,Disappointment Cleaver,1,13.42708333,49.15458333,32.24525,8.580916667,189.9991667,334.19675
599,7/20/2015,Disappointment Cleaver,1,13.42708333,49.15458333,32.24525,8.580916667,189.9991667,334.19675
600,7/20/2015,Liberty RIngraham Directge,0,13.42708333,49.15458333,32.24525,8.580916667,189.9991667,334.19675
601,7/20/2015,Liberty RIngraham Directge,0,13.42708333,49.15458333,32.24525,8.580916667,189.9991667,334.19675
602,7/19/2015,Emmons-Winthrop,0,13.425,49.7325,49.06958333,3.982291667,226.1925,328.9838333
603,7/19/2015,Emmons-Winthrop,0,13.425,49.7325,49.06958333,3.982291667,226.1925,328.9838333
604,7/19/2015,Kautz Cleaver,1,13.425,49.7325,49.06958333,3.982291667,226.1925,328.9838333
605,7/19/2015,Disappointment Cleaver,0,13.425,49.7325,49.06958333,3.982291667,226.1925,328.9838333
606,7/19/2015,Disappointment Cleaver,0,13.425,49.7325,49.06958333,3.982291667,226.1925,328.9838333
607,7/19/2015,Emmons-Winthrop,0,13.425,49.7325,49.06958333,3.982291667,226.1925,328.9838333
608,7/19/2015,Disappointment Cleaver,1,13.425,49.7325,49.06958333,3.982291667,226.1925,328.9838333
609,7/19/2015,Disappointment Cleaver,0,13.425,49.7325,49.06958333,3.982291667,226.1925,328.9838333
610,7/19/2015,Disappointment Cleaver,1,13.425,49.7325,49.06958333,3.982291667,226.1925,328.9838333
611,7/19/2015,Kautz Glacier,1,13.425,49.7325,49.06958333,3.982291667,226.1925,328.9838333
612,7/19/2015,Disappointment Cleaver,1,13.425,49.7325,49.06958333,3.982291667,226.1925,328.9838333
613,7/18/2015,Emmons-Winthrop,0,13.45,43.04166667,55.07208333,6.003458333,198.60375,334.0260417
614,7/18/2015,Disappointment Cleaver,1,13.45,43.04166667,55.07208333,6.003458333,198.60375,334.0260417
615,7/18/2015,Disappointment Cleaver,1,13.45,43.04166667,55.07208333,6.003458333,198.60375,334.0260417
616,7/18/2015,Disappointment Cleaver,1,13.45,43.04166667,55.07208333,6.003458333,198.60375,334.0260417
617,7/18/2015,Disappointment Cleaver,0,13.45,43.04166667,55.07208333,6.003458333,198.60375,334.0260417
618,7/18/2015,Kautz Glacier,0,13.45,43.04166667,55.07208333,6.003458333,198.60375,334.0260417
619,7/18/2015,Disappointment Cleaver,1,13.45,43.04166667,55.07208333,6.003458333,198.60375,334.0260417
620,7/18/2015,Disappointment Cleaver,1,13.45,43.04166667,55.07208333,6.003458333,198.60375,334.0260417
621,7/18/2015,Disappointment Cleaver,1,13.45,43.04166667,55.07208333,6.003458333,198.60375,334.0260417
622,7/18/2015,Disappointment Cleaver,1,13.45,43.04166667,55.07208333,6.003458333,198.60375,334.0260417
623,7/18/2015,Disappointment Cleaver,1,13.45,43.04166667,55.07208333,6.003458333,198.60375,334.0260417
624,7/18/2015,Kautz Glacier,0,13.45,43.04166667,55.07208333,6.003458333,198.60375,334.0260417
625,7/18/2015,Disappointment Cleaver,1,13.45,43.04166667,55.07208333,6.003458333,198.60375,334.0260417
626,7/18/2015,Disappointment Cleaver,1,13.45,43.04166667,55.07208333,6.003458333,198.60375,334.0260417
627,7/18/2015,Disappointment Cleaver,0,13.45,43.04166667,55.07208333,6.003458333,198.60375,334.0260417
628,7/18/2015,Disappointment Cleaver,0,13.45,43.04166667,55.07208333,6.003458333,198.60375,334.0260417
629,7/18/2015,Disappointment Cleaver,1,13.45,43.04166667,55.07208333,6.003458333,198.60375,334.0260417
630,7/18/2015,Emmons-Winthrop,1,13.45,43.04166667,55.07208333,6.003458333,198.60375,334.0260417
631,7/18/2015,Emmons-Winthrop,0,13.45,43.04166667,55.07208333,6.003458333,198.60375,334.0260417
632,7/18/2015,Disappointment Cleaver,1,13.45,43.04166667,55.07208333,6.003458333,198.60375,334.0260417
633,7/18/2015,Disappointment Cleaver,1,13.45,43.04166667,55.07208333,6.003458333,198.60375,334.0260417
634,7/18/2015,Disappointment Cleaver,1,13.45,43.04166667,55.07208333,6.003458333,198.60375,334.0260417
635,7/17/2015,Emmons-Winthrop,1,13.50208333,38.33166667,47.50333333,6.444208333,162.3308333,324.7182083
636,7/17/2015,Disappointment Cleaver,0,13.50208333,38.33166667,47.50333333,6.444208333,162.3308333,324.7182083
637,7/17/2015,Emmons-Winthrop,0,13.50208333,38.33166667,47.50333333,6.444208333,162.3308333,324.7182083
638,7/17/2015,Emmons-Winthrop,1,13.50208333,38.33166667,47.50333333,6.444208333,162.3308333,324.7182083
639,7/17/2015,Disappointment Cleaver,0,13.50208333,38.33166667,47.50333333,6.444208333,162.3308333,324.7182083
640,7/17/2015,Emmons-Winthrop,1,13.50208333,38.33166667,47.50333333,6.444208333,162.3308333,324.7182083
641,7/17/2015,Disappointment Cleaver,1,13.50208333,38.33166667,47.50333333,6.444208333,162.3308333,324.7182083
642,7/17/2015,Disappointment Cleaver,1,13.50208333,38.33166667,47.50333333,6.444208333,162.3308333,324.7182083
643,7/17/2015,Disappointment Cleaver,1,13.50208333,38.33166667,47.50333333,6.444208333,162.3308333,324.7182083
644,7/17/2015,Disappointment Cleaver,1,13.50208333,38.33166667,47.50333333,6.444208333,162.3308333,324.7182083
645,7/17/2015,Disappointment Cleaver,1,13.50208333,38.33166667,47.50333333,6.444208333,162.3308333,324.7182083
646,7/17/2015,Disappointment Cleaver,0,13.50208333,38.33166667,47.50333333,6.444208333,162.3308333,324.7182083
647,7/17/2015,Disappointment Cleaver,1,13.50208333,38.33166667,47.50333333,6.444208333,162.3308333,324.7182083
648,7/17/2015,Emmons-Winthrop,0,13.50208333,38.33166667,47.50333333,6.444208333,162.3308333,324.7182083
649,7/17/2015,Disappointment Cleaver,1,13.50208333,38.33166667,47.50333333,6.444208333,162.3308333,324.7182083
650,7/17/2015,Disappointment Cleaver,0,13.50208333,38.33166667,47.50333333,6.444208333,162.3308333,324.7182083
651,7/17/2015,Disappointment Cleaver,1,13.50208333,38.33166667,47.50333333,6.444208333,162.3308333,324.7182083
652,7/17/2015,Disappointment Cleaver,1,13.50208333,38.33166667,47.50333333,6.444208333,162.3308333,324.7182083
653,7/17/2015,Disappointment Cleaver,1,13.50208333,38.33166667,47.50333333,6.444208333,162.3308333,324.7182083
654,7/17/2015,Disappointment Cleaver,1,13.50208333,38.33166667,47.50333333,6.444208333,162.3308333,324.7182083
655,7/17/2015,Disappointment Cleaver,1,13.50208333,38.33166667,47.50333333,6.444208333,162.3308333,324.7182083
656,7/17/2015,Disappointment Cleaver,1,13.50208333,38.33166667,47.50333333,6.444208333,162.3308333,324.7182083
657,7/17/2015,Disappointment Cleaver,0,13.50208333,38.33166667,47.50333333,6.444208333,162.3308333,324.7182083
658,7/17/2015,Disappointment Cleaver,0,13.50208333,38.33166667,47.50333333,6.444208333,162.3308333,324.7182083
659,7/17/2015,Emmons-Winthrop,1,13.50208333,38.33166667,47.50333333,6.444208333,162.3308333,324.7182083
660,7/17/2015,Disappointment Cleaver,1,13.50208333,38.33166667,47.50333333,6.444208333,162.3308333,324.7182083
661,7/17/2015,Disappointment Cleaver,1,13.50208333,38.33166667,47.50333333,6.444208333,162.3308333,324.7182083
662,7/17/2015,Disappointment Cleaver,1,13.50208333,38.33166667,47.50333333,6.444208333,162.3308333,324.7182083
663,7/17/2015,Disappointment Cleaver,0,13.50208333,38.33166667,47.50333333,6.444208333,162.3308333,324.7182083
664,7/16/2015,Disappointment Cleaver,0,13.48375,39.01,44.30583333,5.761708333,215.8405833,314.619375
665,7/16/2015,Disappointment Cleaver,1,13.48375,39.01,44.30583333,5.761708333,215.8405833,314.619375
666,7/16/2015,Emmons-Winthrop,1,13.48375,39.01,44.30583333,5.761708333,215.8405833,314.619375
667,7/16/2015,Emmons-Winthrop,1,13.48375,39.01,44.30583333,5.761708333,215.8405833,314.619375
668,7/16/2015,Emmons-Winthrop,1,13.48375,39.01,44.30583333,5.761708333,215.8405833,314.619375
669,7/16/2015,Emmons-Winthrop,0,13.48375,39.01,44.30583333,5.761708333,215.8405833,314.619375
670,7/16/2015,Disappointment Cleaver,1,13.48375,39.01,44.30583333,5.761708333,215.8405833,314.619375
671,7/16/2015,Disappointment Cleaver,0,13.48375,39.01,44.30583333,5.761708333,215.8405833,314.619375
672,7/16/2015,Disappointment Cleaver,0,13.48375,39.01,44.30583333,5.761708333,215.8405833,314.619375
673,7/16/2015,Disappointment Cleaver,1,13.48375,39.01,44.30583333,5.761708333,215.8405833,314.619375
674,7/16/2015,Emmons-Winthrop,1,13.48375,39.01,44.30583333,5.761708333,215.8405833,314.619375
675,7/16/2015,Disappointment Cleaver,0,13.48375,39.01,44.30583333,5.761708333,215.8405833,314.619375
676,7/16/2015,Kautz Glacier,0,13.48375,39.01,44.30583333,5.761708333,215.8405833,314.619375
677,7/16/2015,Disappointment Cleaver,0,13.48375,39.01,44.30583333,5.761708333,215.8405833,314.619375
678,7/16/2015,Emmons-Winthrop,1,13.48375,39.01,44.30583333,5.761708333,215.8405833,314.619375
679,7/16/2015,Disappointment Cleaver,0,13.48375,39.01,44.30583333,5.761708333,215.8405833,314.619375
680,7/16/2015,Disappointment Cleaver,1,13.48375,39.01,44.30583333,5.761708333,215.8405833,314.619375
681,7/16/2015,Emmons-Winthrop,1,13.48375,39.01,44.30583333,5.761708333,215.8405833,314.619375
682,7/16/2015,Emmons-Winthrop,0,13.48375,39.01,44.30583333,5.761708333,215.8405833,314.619375
683,7/16/2015,Disappointment Cleaver,1,13.48375,39.01,44.30583333,5.761708333,215.8405833,314.619375
684,7/16/2015,Disappointment Cleaver,1,13.48375,39.01,44.30583333,5.761708333,215.8405833,314.619375
685,7/15/2015,Disappointment Cleaver,1,13.49875,39.54875,49.60458333,4.6205,212.9254167,328.7012083
686,7/15/2015,Disappointment Cleaver,0,13.49875,39.54875,49.60458333,4.6205,212.9254167,328.7012083
687,7/15/2015,Disappointment Cleaver,1,13.49875,39.54875,49.60458333,4.6205,212.9254167,328.7012083
688,7/15/2015,Disappointment Cleaver,1,13.49875,39.54875,49.60458333,4.6205,212.9254167,328.7012083
689,7/15/2015,Disappointment Cleaver,0,13.49875,39.54875,49.60458333,4.6205,212.9254167,328.7012083
690,7/15/2015,Emmons-Winthrop,0,13.49875,39.54875,49.60458333,4.6205,212.9254167,328.7012083
691,7/15/2015,Disappointment Cleaver,1,13.49875,39.54875,49.60458333,4.6205,212.9254167,328.7012083
692,7/15/2015,Disappointment Cleaver,1,13.49875,39.54875,49.60458333,4.6205,212.9254167,328.7012083
693,7/15/2015,Disappointment Cleaver,1,13.49875,39.54875,49.60458333,4.6205,212.9254167,328.7012083
694,7/15/2015,Liberty RIngraham Directge,0,13.49875,39.54875,49.60458333,4.6205,212.9254167,328.7012083
695,7/15/2015,Disappointment Cleaver,1,13.49875,39.54875,49.60458333,4.6205,212.9254167,328.7012083
696,7/14/2015,Disappointment Cleaver,1,13.51375,37.98625,47.64541667,2.382125,207.1666667,345.6050417
697,7/14/2015,Disappointment Cleaver,1,13.51375,37.98625,47.64541667,2.382125,207.1666667,345.6050417
698,7/14/2015,Little Tahoma,0,13.51375,37.98625,47.64541667,2.382125,207.1666667,345.6050417
699,7/14/2015,Disappointment Cleaver,1,13.51375,37.98625,47.64541667,2.382125,207.1666667,345.6050417
700,7/14/2015,Disappointment Cleaver,1,13.51375,37.98625,47.64541667,2.382125,207.1666667,345.6050417
701,7/14/2015,Kautz Glacier,1,13.51375,37.98625,47.64541667,2.382125,207.1666667,345.6050417
702,7/14/2015,Disappointment Cleaver,1,13.51375,37.98625,47.64541667,2.382125,207.1666667,345.6050417
703,7/14/2015,Disappointment Cleaver,1,13.51375,37.98625,47.64541667,2.382125,207.1666667,345.6050417
704,7/14/2015,Emmons-Winthrop,1,13.51375,37.98625,47.64541667,2.382125,207.1666667,345.6050417
705,7/14/2015,Emmons-Winthrop,0,13.51375,37.98625,47.64541667,2.382125,207.1666667,345.6050417
706,7/14/2015,Disappointment Cleaver,0,13.51375,37.98625,47.64541667,2.382125,207.1666667,345.6050417
707,7/14/2015,Disappointment Cleaver,1,13.51375,37.98625,47.64541667,2.382125,207.1666667,345.6050417
708,7/14/2015,Kautz Glacier,0,13.51375,37.98625,47.64541667,2.382125,207.1666667,345.6050417
709,7/14/2015,Disappointment Cleaver,1,13.51375,37.98625,47.64541667,2.382125,207.1666667,345.6050417
710,7/14/2015,Disappointment Cleaver,1,13.51375,37.98625,47.64541667,2.382125,207.1666667,345.6050417
711,7/14/2015,Disappointment Cleaver,1,13.51375,37.98625,47.64541667,2.382125,207.1666667,345.6050417
712,7/14/2015,Disappointment Cleaver,1,13.51375,37.98625,47.64541667,2.382125,207.1666667,345.6050417
713,7/14/2015,Disappointment Cleaver,1,13.51375,37.98625,47.64541667,2.382125,207.1666667,345.6050417
714,7/14/2015,Emmons-Winthrop,1,13.51375,37.98625,47.64541667,2.382125,207.1666667,345.6050417
715,7/14/2015,Disappointment Cleaver,1,13.51375,37.98625,47.64541667,2.382125,207.1666667,345.6050417
716,7/14/2015,Emmons-Winthrop,1,13.51375,37.98625,47.64541667,2.382125,207.1666667,345.6050417
717,7/14/2015,Kautz Glacier,0,13.51375,37.98625,47.64541667,2.382125,207.1666667,345.6050417
718,7/13/2015,Disappointment Cleaver,0,13.61708333,32.21958333,92.41416667,11.55325,226.942625,252.476625
719,7/13/2015,Disappointment Cleaver,1,13.61708333,32.21958333,92.41416667,11.55325,226.942625,252.476625
720,7/13/2015,Emmons-Winthrop,0,13.61708333,32.21958333,92.41416667,11.55325,226.942625,252.476625
721,7/13/2015,Disappointment Cleaver,1,13.61708333,32.21958333,92.41416667,11.55325,226.942625,252.476625
